Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
1377,Gryffindor,Lauri,Wilkinson,1997-10-26,Right,82744.0,653.2428459508343,-1.860503821426812,-6.532428459508344,5.345,-630.0966672864474,665.8465722564542,-6.416418125829804,965.6460441874588,3.2982497078569333,1.2295212315460549,-253.44305,213.77
1378,Ravenclaw,Levi,Felder,1998-02-19,Left,48202.0,-595.5226382710404,3.4388561284755768,5.9552263827104035,3.5210000000000004,449.6208823327393,582.8313197106829,5.5345265283273255,1035.7675657534242,6.8943903037325365,1.0481414091357977,-232.497,-12.27
1379,Slytherin,Bryan,Logsdon,1998-07-20,Right,52561.0,-355.27047560480474,-4.892783187099728,3.552704756048048,-4.8389999999999995,,442.93636006813017,2.924344754979542,1049.8931862507234,9.590622652556926,0.6572519142353709,-250.92786,-33.02
1380,Hufflepuff,Daphne,Schuler,2001-07-22,Right,,415.8651693062767,6.116955726486718,-4.158651693062767,3.7030000000000003,-446.0409485681852,363.3708931033683,4.699325606396124,1053.651543274265,1.3146512785924345,1.559495673676467,-246.13159,-58.26
1381,Ravenclaw,Diane,Maldonado,2000-11-23,Left,58448.0,-396.6592515539949,4.716843450902268,3.966592515539949,6.9639999999999995,669.6709072112906,663.548340286618,2.9874669342443485,1050.0370377965496,6.528535830590737,1.2925029838670792,-230.24532000000002,18.37
1382,Hufflepuff,Zachariah,Norman,1998-12-26,Left,50407.0,,4.274698836793701,-4.816470748200006,5.2379999999999995,-595.408999245632,404.89774244613676,7.196446947855455,1057.3676718469007,7.449067574551583,-0.11509025665110975,-243.72921000000002,-33.09
1383,Ravenclaw,Domenic,Carrion,2001-06-27,Right,,-790.6285203897072,5.686712601435588,7.906285203897071,2.4419999999999997,870.5116483152717,540.4006919856636,6.498276241880982,1075.8597706139901,7.205894964652116,0.10464211936230856,-228.08901,-59.84
1384,Ravenclaw,Carlotta,Neeley,1998-08-30,Right,41431.0,-486.96487075488494,5.8357530198247325,4.8696487075488495,5.084,463.2102622463412,577.7032361736923,5.463847353838606,1056.3901669402721,7.198473848858902,-0.6690837804931904,-230.03411,-6.05
1385,Hufflepuff,Bobbie,Meehan,2001-02-27,Left,56428.0,310.80689344100074,2.119200615777661,,5.233,-536.6152913430188,446.5910119574488,9.37601920753276,1053.3865167572974,9.93707944355175,-0.4473585064478577,-242.55764,-65.02
1386,Hufflepuff,Julius,Tirado,2001-08-30,Left,50264.0,540.2789786090716,4.7586552986368735,-5.402789786090717,6.395,-489.69553211334005,402.5129258941878,5.528666821963174,1048.9781206238058,4.799839038125007,0.3754646695075154,-243.52072,-16.93
1387,Ravenclaw,Adolph,Damico,1997-07-14,Right,78362.0,-578.2004812701698,2.773405771074984,5.782004812701698,4.539,595.3642081913788,577.7823936773543,4.068253322805297,1036.0006972824292,2.908140694236337,0.4553116117046606,-234.19162000000003,-57.27
1388,Ravenclaw,Lettie,Estrella,1997-12-31,Right,42143.0,-440.53457560687707,6.180251848680621,4.405345756068772,5.01,451.0484117292246,539.4581323115779,4.170292632065836,1033.009098154114,3.3375558899345545,-0.8922571082658926,-231.73096,8.39
1389,Ravenclaw,Elmo,Stanton,1999-02-25,Left,-3149.0,-464.4981085489781,2.415141862888144,4.644981085489781,2.878,-97.5858786181722,490.7030699269789,5.849143760682257,1046.153609188954,9.985733337326078,-0.296716866711745,-234.12682999999998,32.6
1390,Gryffindor,Hai,Burns,1998-12-15,Right,45797.0,605.0804027967865,-2.5118580617140767,-6.0508040279678665,6.519,-370.6685800894706,662.8662957918752,-5.530696237854847,970.3290274151436,5.141375460357121,1.2158280897014235,-249.47542,225.38
1391,Hufflepuff,Jess,Rafferty,2000-12-30,Left,65205.0,349.35258888996606,3.999361433834239,-3.4935258888996605,6.097,-804.097830934693,471.2868596619131,2.83463042120644,,6.774778163480213,-0.9582580793010336,-243.83926,11.44
1392,Ravenclaw,Sybil,Wills,1997-05-13,Right,42726.0,-374.14073209117487,6.212943942014487,3.7414073209117484,6.6560000000000015,601.5257739628814,613.1248296007312,4.572754459357292,1062.541137596666,7.381515634879385,-1.1226545050739825,-228.96442000000002,7.14
1393,Slytherin,Nell,Boettcher,1997-12-12,Right,46572.0,-611.5757920957723,-5.701988971438127,6.115757920957723,-3.675,-577.3606259906808,373.1309915961969,8.342000043818256,1037.5338180164765,9.54252057104816,1.2876640083355668,-247.86671,-115.73
1394,Ravenclaw,Suzette,Culp,2000-07-07,Left,49681.0,-542.9444233360268,6.203273298651682,5.429444233360269,4.311,436.07124191920167,602.3760955063237,3.95409001975266,1026.8760063849836,5.0248364854191365,,-231.17254,34.47
1395,Hufflepuff,Ike,Galvez,1999-04-21,Right,73991.0,93.52254735484192,5.675772962768682,-0.9352254735484192,4.0,-782.1520997357958,430.6443281936069,5.1008397798133,1069.0707923031296,5.717533919590039,0.6902622663407092,-242.57102000000003,-33.02
1396,Ravenclaw,Romona,Whitlow,1999-06-13,Right,63666.0,-644.4893686738837,2.1538483924095924,6.444893686738838,4.918,,633.8530198993664,5.615065665382396,1070.9508684186094,8.554411709645741,-1.393507411553632,-230.4437,-68.89
1397,Gryffindor,Rolf,Cottle,1997-10-06,Left,83831.0,685.5392954297567,-6.202936477448673,-6.855392954297567,1.61,-571.7193360725007,601.3921222214437,-5.17935123964247,923.1497256755603,1.855847986382884,-1.672884991116404,-260.40861,185.2
1398,Hufflepuff,Cedrick,Batson,1999-04-21,Right,41635.0,585.3417745039408,7.818014714940289,-5.853417745039407,3.7510000000000003,,432.4515575319918,4.3408505677622085,1032.3248051575636,5.423754810125534,-0.0809055962422514,-243.80638,66.07
1399,Gryffindor,Lauretta,Hirsch,1998-03-12,Left,44354.0,282.2684577935431,-7.116823409001408,-2.822684577935432,4.095,-573.8183238287834,551.7320793171164,-4.816170884770508,942.2525497442273,1.3716282564305828,-1.1481739092339345,-253.71792000000002,161.83
1400,Gryffindor,Alisha,Broome,1999-05-31,Left,56217.0,503.6260827570315,-5.515156207129736,-5.036260827570316,4.488,-592.1003791017101,581.8193973742437,-5.280261233137092,937.6491123663312,1.4189746039374065,-1.94844168455246,-254.79352999999998,187.82
1401,Slytherin,Jesse,Van,1999-08-17,Left,45656.0,-579.1969494135321,-7.081940967124455,5.791969494135323,-4.896,-352.56687208024294,394.4803720737017,6.645504027244811,1043.8852608277555,10.114625548449675,-0.9033133295016214,-249.52767999999998,-104.82
1402,Slytherin,Adriana,Byars,2001-01-05,Right,54069.0,-486.1910863649143,-4.776128088104582,4.861910863649143,-5.671,-389.9072851949514,401.5563770965829,3.7778614364321568,1047.3627362971367,8.246324170750201,0.1911439411411205,-250.89758999999998,-61.64
1403,Ravenclaw,Juliana,Aranda,1998-09-18,Right,53337.0,-478.527717033751,2.702063235797812,4.785277170337509,4.246,371.17841122891815,603.3596957825388,4.6145477765002,1040.0876787447012,7.477363974633894,1.4549170063931331,-233.79125,-2.23
1404,Gryffindor,Neil,Seely,2001-04-30,Right,75470.0,438.5422217722153,-4.790696142132428,-4.385422217722153,4.5489999999999995,-282.8204687012073,619.9264554997275,-4.898538922385172,961.8046648792473,2.1033818255797643,-2.9531519399174955,-253.02031000000002,146.03
1405,Gryffindor,Rosemarie,Rosenberg,1998-12-01,Right,47712.0,568.8842774251845,-6.9960938316927015,-5.688842774251845,3.278,-519.9725340882824,577.9789705207413,-2.8747413110678885,948.3959913263825,5.219689106836303,-0.5551238716780493,-255.55284,161.88
1406,Gryffindor,Clarissa,Muniz,1997-05-05,Right,52057.0,,-3.695010323272668,-3.6429241156271774,5.5329999999999995,-633.4503667835293,613.1442194323653,,969.1902629145892,2.75303050695027,0.9542094247931816,-250.98288,201.18
1407,Ravenclaw,Ulysses,Lovell,2001-04-27,Right,52534.0,-540.1010564120933,3.0361135160464707,5.4010105641209325,5.136,620.3230217222085,625.4777755658242,7.537375975637515,1063.388430381495,10.439226782277457,0.15486524155416972,-230.00043,-52.4
1408,Hufflepuff,Keshia,Stubblefield,1998-02-24,Left,56484.0,392.90832470277184,6.581190083925332,-3.9290832470277177,,-243.96229969953487,389.13774602243683,6.780875803587523,1029.616758539964,2.8760176511262063,-0.993095257130782,-242.60906,-28.34
1409,Hufflepuff,Angie,Cash,1999-05-01,Left,66257.0,415.7597732949962,4.790851785684231,-4.157597732949962,6.9979999999999976,-732.5080709651305,402.69624718938485,3.2924202917809087,1071.290708901245,3.4991102118497865,1.428366147113732,-243.88303,-27.76
1410,Gryffindor,Vonda,Pierson,1999-04-20,Right,41751.0,564.4638565591445,-6.3751120546304225,-5.644638565591444,3.207,-705.9784396988823,594.0375740080759,-4.626894269310712,938.2600919246984,4.850524192464591,-0.3098857435967547,-255.86529,215.51
1411,Hufflepuff,Jeniffer,Carrion,1998-11-05,Left,52547.0,460.86969545390986,6.363651172332338,-4.6086969545390986,6.058,-737.7876229988701,431.51757085428915,4.382766688846599,1059.5530562978909,5.933551973084363,-0.4981133648967204,-242.67607,19.33
1412,Slytherin,Johnnie,Bui,2000-04-18,Left,28083.0,-599.8517570095007,-2.772678467485582,5.998517570095007,-4.409,-448.1468030519892,402.6128571018502,3.4704422052703965,1053.0986509894924,8.738619667156803,1.2504760088923803,-246.41329,-21.7
1413,Ravenclaw,Hilton,Mckinney,2000-07-22,Right,65007.0,-484.4397775628592,3.9168677778445513,4.8443977756285905,5.117,463.89312217551765,634.8096629665064,4.985683931079652,1041.283541150674,7.28538751869513,1.4747133618778705,-232.16272,-8.37
1414,Ravenclaw,Leroy,Brannon,2000-06-09,Left,56614.0,-444.26787573735015,,4.442678757373502,5.316,627.3584165786585,611.4258277930468,2.887861508641018,1035.4256108597683,4.2750572085484615,0.9304926299041796,-232.03488,15.6
1415,Hufflepuff,Delmer,Cope,1997-02-15,Left,28965.0,680.2946427204909,3.7117021533013936,-6.8029464272049065,5.011,-195.89608465406388,379.1382340669694,10.693024551942287,1026.5742007483127,8.133596322213277,0.5405325641972798,-243.39375,-43.78
1416,Slytherin,Trinidad,Ruffin,2000-05-14,Right,41364.0,-623.8295682387949,-1.9483169882679947,6.238295682387951,-5.184,-590.2016266476924,393.4908391380635,6.189992957358115,1024.2407529861432,8.198618546422704,-0.7316878316672253,-247.07332000000002,-36.25
1417,Gryffindor,Leonard,Koehler,1997-04-05,Left,35189.0,307.48201035509516,-5.325588428226534,-3.074820103550951,4.841,-506.5198432427967,615.497090574321,,959.0186436199742,4.170306095585266,-0.02356620207748148,-250.64328999999998,207.29
1418,Ravenclaw,Gena,Sotelo,1999-01-06,Left,27979.0,-491.2030083816768,5.386216214386126,4.912030083816767,4.919,501.35366829771766,591.4395992617569,4.449335845932908,1058.8086290609274,8.169258459216103,-0.10003204501733763,-229.675,22.95
1419,Slytherin,Casandra,Hoag,1997-03-18,Left,64144.0,-550.5204913946134,10.15399254505842,,5.525,512.7209611814211,602.5562104737729,5.209066206884437,1057.241319881934,4.866683816553182,-2.3594723809139784,-227.4041,-1.72
1420,Hufflepuff,Ernestine,Sowers,2001-08-18,Right,68166.0,240.08239229860507,3.202357913168552,-2.4008239229860497,6.942,-638.4715436959666,463.3040777473958,6.631232462481669,1058.765127607595,7.118105168462469,-1.311887825891553,-241.52183,-48.59
1421,Ravenclaw,John,Fallon,2000-03-01,Right,37146.0,-554.9535242514063,6.552420265474327,5.549535242514063,3.7,190.9472284236858,584.7171961084666,4.690012978434933,1033.9411101007902,6.9976747919990885,0.7590811037657192,-231.08106,47.97
1422,Hufflepuff,Melba,Bass,2000-07-29,Left,53951.0,287.74814748593263,5.762288758771057,-2.877481474859326,2.468,-316.5661961475357,384.4422909713875,3.0383535917489213,1038.8002947932484,1.8128862342317231,0.1068496248692546,-244.9695,6.06
1423,Gryffindor,Odessa,Windham,1999-06-10,Right,53107.0,452.08009715181976,-7.170461422333402,-4.520800971518198,2.633,-582.9205849878995,584.6048038983728,-5.938567315453793,911.0984849158538,0.8718225523651446,-0.7669760507641309,-257.27992,212.9
1424,Slytherin,Constance,Mclean,2001-06-02,Left,62755.0,-486.77428551674836,-5.894275030896307,4.867742855167483,-6.54,-424.8169743074437,391.07599716034315,6.358911975260075,1031.537229428411,8.96468569489404,-0.5604760635556373,-252.34177999999997,-94.83
1425,Hufflepuff,Candi,Hammonds,1998-11-01,Right,57447.0,457.955818089167,3.817087108730844,-4.57955818089167,5.666,-568.0164530926243,402.9104654193309,4.811765383499381,1060.3265157872058,,-1.4622019833600248,-244.6276,-29.67
1426,Hufflepuff,Dee,Suarez,1998-08-16,Right,46230.0,583.8744938335178,6.0494317073911725,-5.838744938335178,4.855,-659.1811252029092,439.83616950216566,6.967560128394313,1049.8010938343716,8.84794538266042,0.19522790481502275,-243.42113999999998,18.44
1427,Hufflepuff,Vince,Madigan,2001-10-12,Right,23358.0,697.23426785598,6.5234583755780875,-6.972342678559801,,-647.8210345430259,465.4632342261724,2.223895319707332,1045.096708271839,7.700524910455378,-0.2735456884637262,-243.69342999999998,116.92
1428,Ravenclaw,Merle,Pogue,1997-11-05,Right,63764.0,-654.3254731552157,5.5620093544042,6.543254731552158,3.0810000000000004,366.20737935390366,576.8889844667458,5.5960641628080925,1034.6636986127378,5.310526778875851,-0.5542278157140543,-232.20877000000002,-18.4
1429,Ravenclaw,Osvaldo,Lassiter,2001-09-20,Right,32931.0,-609.3808303159508,6.858854438241575,6.0938083031595065,3.784,594.0858696032377,576.8524470613878,4.748018612516816,1069.8907415924393,7.633852688548236,1.51663907340619,-228.64198,3.92
1430,Slytherin,Grant,Villalobos,2001-03-09,Left,63898.0,-393.67107154526497,-5.093227531191076,3.93671071545265,-5.105,-304.399227875063,432.4583829183831,3.2937625307458616,1037.1708767506716,7.774877430404885,-0.2347261210005645,-251.6792,-53.28
1431,Ravenclaw,Janie,Demers,1999-12-17,Right,48160.0,-492.21901679737925,2.084879370201924,4.922190167973793,4.762,269.5468082279816,615.3885406347463,2.910657514552592,1032.6348879508382,6.8159568551477685,0.3648516611290311,-234.16568999999998,30.36
1432,Hufflepuff,Judy,Jett,2000-04-20,Right,34513.0,553.9241931588101,2.648173958260533,-5.539241931588101,4.025,-328.1328491430843,345.33854225537607,8.953351443046717,1045.1672762296753,7.002826210160878,0.15345571004731798,-245.162,-64.55
1433,Ravenclaw,Desiree,Galvan,2000-03-21,Left,52046.0,-573.7876665182803,,5.7378766651828,4.434,636.7532093639257,579.7589437777673,7.737965974698534,1058.0695741127417,8.090147871183605,0.8371699694679973,-229.76232000000002,-59.3
1434,Gryffindor,Roderick,Pellegrino,2001-04-18,Right,60317.0,558.3941493540457,-4.7447514947209175,-5.583941493540458,4.968999999999999,-713.4010972832989,563.8935294198558,-5.856162070417645,935.2947719455158,-0.06521917054348547,-1.9748769967888808,-255.41667,192.26
1435,Ravenclaw,Darlene,Hess,2000-06-02,Left,51035.0,589.3931005427199,3.4440608299525453,-5.893931005427199,6.151,-386.6833659496766,410.48192130146055,8.014816204903479,1043.0651105559891,6.828954913068137,0.4623899109155407,-243.83655,-45.15
1436,Slytherin,Sherwood,Cassidy,1997-07-17,Right,69396.0,-489.7690446614045,-6.613031411323978,4.897690446614043,-4.261,-544.8386599649651,377.6503150254075,7.8295150631215895,1033.1551153840278,8.453327138292497,-0.5259526641691115,-251.29157,-135.83
1437,Gryffindor,Donte,Richard,1997-09-03,Right,64810.0,590.0487495984537,-3.3834984950740647,-5.900487495984538,5.109,-670.3685773963763,629.2729195036378,-7.54505758122845,928.4767111439908,0.31863949970294136,-1.2846401851908855,-254.67808,246.76
1438,Hufflepuff,Lyle,Haynes,1998-12-15,Left,50043.0,538.6107737701668,5.2651181314674815,-5.3861077377016695,5.2860000000000005,-495.8327137438365,438.3074515221237,4.153128708417976,1043.5785702599087,5.477547575243877,0.2205959924821216,-244.13536000000002,26.88
1439,Hufflepuff,Melva,Trimble,1999-04-06,Right,88282.0,303.38647547953013,4.993125220076419,-3.0338647547953013,4.562,-602.5488953397547,425.3294773189624,4.658685106723032,1060.3495065531922,3.75307479571976,-0.6548310276081771,-245.04629,-51.42
1440,Gryffindor,Winnifred,Gunter,1999-02-27,Right,57950.0,556.9376533269576,-3.3246012817236665,-5.569376533269576,5.857,-466.88935184837476,648.2731010512073,-6.312407944863657,944.9914782279492,2.3168355837210552,0.4164322535048939,-251.92547000000002,227.01
1441,Slytherin,Domingo,Luce,1998-11-04,Left,42671.0,-610.7750352782873,-3.7027814687138223,6.107750352782874,-4.8610000000000015,-840.6024327610727,330.0154228550568,6.083081680346124,1071.8433168395122,9.351571327681953,-1.340725223418171,-248.78562000000002,-99.87
1442,Hufflepuff,Willard,Morley,1999-01-24,Right,66454.0,261.6447314070159,4.253128777888638,-2.616447314070159,4.7860000000000005,-604.2365389833864,,,1056.8787624302631,7.3598411213500015,0.9319966232532388,-242.63107000000002,-58.56
1443,Gryffindor,Janell,Anthony,1998-04-25,Left,54022.0,461.318639513246,-6.8605239033499625,-4.61318639513246,3.5260000000000002,-510.49176105959634,571.3787174021621,-3.6903991092387933,946.7065489241521,3.2783839136368496,-0.8017157735263146,-255.12874,153.59
1444,Slytherin,Frederic,Colson,1997-06-20,Left,36809.0,-434.4341353550455,3.8768434050584752,4.344341353550455,6.955,799.6585136132147,640.8639502479758,3.6717433438456086,1084.8644846428076,9.313481918175398,0.5585625729218769,-228.39853,-7.29
1445,Gryffindor,Tyra,Tellez,2000-05-04,Right,74776.0,149.53328301056587,-5.843497776856911,-1.4953328301056583,1.734,-1040.7390173323095,665.2166781557472,-6.810648245755452,953.1997571656676,5.257587542415808,-0.4807921245087782,-255.42549,225.0
1446,Gryffindor,Haley,Pryor,1998-11-20,Right,74889.0,240.55918719267208,3.834011227733569,-2.4055918719267213,6.2170000000000005,-834.2027750054924,440.21059824863676,3.244443649077044,1078.4514144081118,5.28938952292059,-0.3301200969285453,-243.72415,-31.21
1447,Slytherin,Caroline,Whatley,1996-11-14,Right,60450.0,-487.7676402707261,-5.46362162867959,,-5.022,-565.0911202919156,381.1152016152613,5.295359241549946,1053.46246545215,8.781968928332605,1.3234029359105757,-251.22852999999998,-98.27
1448,Gryffindor,Lee,Harlow,1997-06-11,Right,35134.0,-254.24535128221072,3.7067460922534714,2.542453512822107,5.7379999999999995,504.04718785095076,621.9938948061642,5.149580797570807,1051.651815988536,9.859909582967743,-0.4693617781057522,-231.87387999999999,21.56
1449,Slytherin,Ollie,Prescott,2000-09-13,Left,93408.0,-207.99451044323916,-10.295662748653244,2.079945104432392,-7.405,-448.4862992495626,391.0234419260746,5.7391499874723255,1061.9356357365566,10.976564233078447,-0.3335359624640953,-259.49964,-162.04
